"nr","time","veikla","grupe","paj","dsk","val","atlyg","ter","nace1","nace2"
10937,2007.25,70,3,2156734,4,2151,21880,41,701100,411000
10937,2007.5,70,3,2604757,5.5,2510,27411,41,701100,411000
10937,2007.75,70,3,636095,4,2350,29499,41,701100,411000
10937,2008,70,3,,2,478,2587,41,701100,411000
10937,2008.25,70,3,,2,,1800,41,701100,411000
10937,2008.5,70,3,,1.5,,2511,41,701100,411000
10937,2008.75,70,3,0,1,,600,41,701100,411000
10961,2005,70,3,,,,,,,
10961,2005.25,70,3,,,,,19,702000,682000
10961,2005.5,70,3,,,,,19,702000,682000
10961,2005.75,70,3,,,,,19,702000,682000
10961,2006,70,3,,2,,3300,,,
10961,2006.25,70,3,,2,,3300,19,702000,682000
10961,2006.5,70,3,,1.5,,3000,19,702000,682000
10961,2006.75,70,3,,1,,3600,19,702000,682000
10961,2007,70,3,430650,1,496,3598,,,
10961,2007.25,70,3,0,1,239,3598,19,702000,682000
10961,2007.5,70,3,2000,1,250,3600,19,702000,682000
10961,2007.75,70,3,480000,1,251,3579,19,702000,682000
10961,2008,70,3,,1,,3609,,,
10961,2008.25,70,3,,1,,3600,19,702000,682000
10961,2008.5,70,3,,1,,3581,19,702000,682000
10961,2008.75,70,3,0,1,,2968,19,702000,682000
11004,2005,70,3,,,,,13,702000,682000
11004,2005.25,70,3,,,,,13,702000,682000
11004,2005.5,70,3,,,,,13,702000,682000
11004,2005.75,70,3,,,,,13,702000,682000
11004,2006,70,3,793801,6.5,496,22609,13,702000,682000
11004,2006.25,70,3,779934,7,477,25145,13,702000,682000
11004,2006.5,70,3,772364,7,502,29206,13,702000,682000
11004,2006.75,70,3,821491,7,495,40128,13,702000,682000
11004,2007,70,3,846532,8,495,49262,13,702000,682000
11004,2007.25,70,3,858990,8,479,49262,13,702000,682000
11004,2007.5,70,3,980040,12.5,502,81182,13,702000,682000
11004,2007.75,70,3,1038531,17,501,73507,13,702000,682000
11004,2008,70,3,990100,17.5,6873,117122,13,702000,682000
11004,2008.25,70,3,961504,16.5,6176,126756,13,702000,682000
11004,2008.5,70,3,952588,16,6292,136725,13,702000,682000
11004,2008.75,70,3,1193000,16.5,7154,162107,13,702000,682000
11021,2005,70,3,,,,,13,701200,681000
11021,2005.25,70,3,,,,,13,701200,681000
11021,2005.5,70,3,,,,,13,701200,681000
11021,2005.75,70,3,,,,,13,701200,681000
11021,2006,70,3,2824,2,120,600,13,701200,681000
11021,2006.25,70,3,0,2,120,600,13,701200,681000
11021,2006.5,70,3,0,2,120,820,13,701200,681000
11021,2006.75,70,3,0,2,132,600,13,701200,681000
11021,2007,70,3,,2,,577,13,701200,681000
11021,2007.25,70,3,,2,,577,13,701200,681000
11021,2007.5,70,3,,2,,600,13,701200,681000
11021,2007.75,70,3,,2,,737,13,701200,681000
11021,2008,70,3,,2,,600,13,701200,681000
11021,2008.25,70,3,,2,,600,13,701200,681000
11021,2008.5,70,3,,2,,600,13,701200,681000
11021,2008.75,70,3,0,2,,600,13,701200,681000
11036,2005,70,3,0,2,366,11400,19,701200,681000
11036,2005.25,70,3,655934,2,384,11400,19,701200,681000
11036,2005.5,70,3,1233059,2,320,11400,19,701100,411000
11036,2005.75,70,3,372881,2,377,11400,19,701100,411000
11036,2006,70,3,,2,,11695,19,701200,681000
11036,2006.25,70,3,,2,,11400,19,701200,681000
11036,2006.5,70,3,,2,,11544,19,701100,411000
11036,2006.75,70,3,,2,,11400,19,701100,411000
11036,2007,70,3,0,2,496,11400,19,701200,681000
11036,2007.25,70,3,0,2,478,11400,19,701200,681000
11036,2007.5,70,3,,2,324,11449,19,701100,411000
11036,2007.75,70,3,,2.5,318,16991,19,701100,411000
11036,2008,70,3,881356,3,1452,17400,19,701200,681000
11036,2008.25,70,3,930508,3,992,17400,19,701200,681000
11036,2008.5,70,3,,3,1022,17354,19,701100,411000
11036,2008.75,70,3,243220,3,1022,17255,19,701100,411000
11045,2005,70,3,,,,,,,
11045,2005.25,70,3,,,,,19,702000,682000
11045,2005.5,70,3,,,,,19,702000,682000
11045,2005.75,70,3,,,,,19,702000,682000
11045,2006,70,3,,2,,3330,,,
11045,2006.25,70,3,,1.5,,3925,19,702000,682000
11045,2006.5,70,3,,1,,2001,19,702000,682000
11045,2006.75,70,3,,1,,1800,19,702000,682000
11045,2007,70,3,,1,,1800,,,
11045,2007.25,70,3,,1,,1800,19,702000,682000
11045,2007.5,70,3,,1,,2100,19,702000,682000
11045,2007.75,70,3,,1,,734,19,702000,682000
11045,2008,70,3,142335,1,13,63,,,
11045,2008.25,70,3,142335,1,14,63,19,702000,682000
11045,2008.5,70,3,150964,1,13,63,19,702000,682000
11045,2008.75,70,3,142335,1,13,68,19,702000,682000
11083,2005,70,3,,,,,19,701200,681000
11083,2005.25,70,3,,,,,19,701200,681000
11083,2005.5,70,3,,,,,19,701200,681000
11083,2005.75,70,3,,,,,19,701200,681000
11083,2006,70,3,,2,,413,19,701200,681000
11083,2006.25,70,3,,2,,412,19,701200,681000
11083,2006.5,70,3,,2,,369,19,701200,681000
11083,2006.75,70,3,,2,,450,19,701200,681000
11083,2007,70,3,0,2,124,450,19,701200,681000
11083,2007.25,70,3,0,2,120,450,19,701200,681000
11083,2007.5,70,3,,2,126,525,19,701200,681000
11083,2007.75,70,3,,2,126,525,19,701200,681000
11083,2008,70,3,,2,120,600,19,701200,681000
11083,2008.25,70,3,,2,156,760,19,701200,681000
11083,2008.5,70,3,,2,210,973,19,701200,681000
11083,2008.75,70,3,0,2,98,582,19,701200,681000
11101,2005,70,3,,,,,13,702000,682000
11101,2005.25,70,3,,,,,13,702000,682000
11101,2005.5,70,3,,,,,13,702000,682000
11101,2005.75,70,3,,,,,13,702000,682000
11101,2006,70,3,,2,,2969,13,702000,682000
11101,2006.25,70,3,,2,,3271,13,702000,682000
11101,2006.5,70,3,,2,,3331,13,702000,682000
11101,2006.75,70,3,,2,,3287,13,702000,682000
11101,2007,70,3,,2,,5483,13,702000,682000
11101,2007.25,70,3,,2,,5483,13,702000,682000
11101,2007.5,70,3,,2,,3784,13,702000,682000
11101,2007.75,70,3,,2,,3771,13,702000,682000
11101,2008,70,3,113295,1.5,89,2480,13,702000,682000
11101,2008.25,70,3,92269,1,89,1325,13,702000,682000
11101,2008.5,70,3,89926,1,64,1653,13,702000,682000
11101,2008.75,70,3,98047,1,64,4702,13,702000,682000
11115,2005,70,3,,,,,13,701200,681000
11115,2005.25,70,3,,,,,13,701200,681000
11115,2005.5,70,3,,,,,13,701200,681000
11115,2005.75,70,3,,,,,13,701200,681000
11115,2006,70,3,,4,,55432,13,701200,681000
11115,2006.25,70,3,,5,,82370,13,701200,681000
11115,2006.5,70,3,,5,,95035,13,701200,681000
11115,2006.75,70,3,,5,,129286,13,701200,681000
11115,2007,70,3,,5,,102692,13,701200,681000
11115,2007.25,70,3,,5,,102692,13,701200,681000
11115,2007.5,70,3,,5,,96116,13,701200,681000
11115,2007.75,70,3,,5,,125557,13,701200,681000
11115,2008,70,3,,5.5,2107,96208,13,701200,681000
11115,2008.25,70,3,532436,8,2964,212728,13,701200,681000
11115,2008.5,70,3,354000,10,5110,449076,13,701200,681000
11115,2008.75,70,3,888253,9.5,5180,595793,13,701200,681000
11139,2005,70,3,,,,,13,930400,960400
11139,2005.25,70,3,,,,,13,930400,960400
11139,2005.5,70,3,,,,,13,713400,773900
11139,2005.75,70,3,,,,,13,702000,682000
11139,2006,70,3,,2,,825,13,930400,960400
11139,2006.25,70,3,,2,,825,13,930400,960400
11139,2006.5,70,3,,2,,900,13,713400,773900
11139,2006.75,70,3,,2,,900,13,702000,682000
11139,2007,70,3,24942,2,332,1200,13,930400,960400
11139,2007.25,70,3,42839,2,479,1200,13,930400,960400
11139,2007.5,70,3,40083,2,502,2100,13,713400,773900
11139,2007.75,70,3,43518,2,501,2100,13,702000,682000
11139,2008,70,3,40935,2,478,2400,13,930400,960400
11139,2008.25,70,3,39205,2,494,2400,13,930400,960400
11139,2008.5,70,3,41981,1.5,511,2400,13,713400,773900
11139,2008.75,70,3,42204,1,501,2400,13,702000,682000
11151,2005,70,3,370131,1,150,600,13,702000,682000
11151,2005.25,70,3,343230,1,210,500,13,702000,682000
11151,2005.5,70,3,342305,1,210,60,13,702000,682000
11151,2005.75,70,3,370382,1,60,291,13,702000,682000
11151,2006,70,3,321109,1,60,300,13,702000,682000
11151,2006.25,70,3,346775,1,60,300,13,702000,682000
11151,2006.5,70,3,344029,1,60,300,13,702000,682000
11151,2006.75,70,3,362219,1,60,300,13,702000,682000
11151,2007,70,3,411314,1,60,300,13,702000,682000
11151,2007.25,70,3,440787,1,60,300,13,702000,682000
11151,2007.5,70,3,431009,1,60,300,13,702000,682000
11151,2007.75,70,3,412720,0.5,60,300,13,702000,682000
11151,2008,70,3,481744,0.5,60,300,13,702000,682000
11151,2008.25,70,3,364617,1,60,300,13,702000,682000
11151,2008.5,70,3,466050,1,60,300,13,702000,682000
11151,2008.75,70,3,477266,1,60,300,13,702000,682000
11157,2005,70,3,,,,,13,701100,411000
11157,2005.25,70,3,,,,,13,701100,411000
11157,2005.5,70,3,,,,,18,701100,411000
11157,2005.75,70,3,,,,,18,701100,411000
11157,2006,70,3,,13.5,,34539,13,701100,411000
11157,2006.25,70,3,,15,,30172,13,701100,411000
11157,2006.5,70,3,,16,,30118,18,701100,411000
11157,2006.75,70,3,,17,,27200,18,701100,411000
11157,2007,70,3,88300,19.5,6788,26887,13,701100,411000
11157,2007.25,70,3,65978,20,5950,26887,13,701100,411000
11157,2007.5,70,3,230421,20.5,5560,27045,18,701100,411000
11157,2007.75,70,3,178773,21,6794,36059,18,701100,411000
11157,2008,70,3,,18,,42669,13,701100,411000
11157,2008.25,70,3,,17,,41418,13,701100,411000
11157,2008.5,70,3,,19,,42754,18,701100,411000
11157,2008.75,70,3,0,23,,55054,18,701100,411000
11170,2005,70,3,,,,,25,702000,682000
11170,2005.25,70,3,,,,,25,702000,682000
11170,2005.5,70,3,,,,,25,702000,682000
11170,2005.75,70,3,,,,,25,702000,682000
11170,2006,70,3,,3.5,,5082,25,702000,682000
11170,2006.25,70,3,0,4,1222,6603,25,702000,682000
11170,2006.5,70,3,0,4,6,6080,25,702000,682000
11170,2006.75,70,3,57282,4,1218,6900,25,702000,682000
11170,2007,70,3,,4,,6199,25,702000,682000
11170,2007.25,70,3,,4,,6199,25,702000,682000
11170,2007.5,70,3,,4,,6800,25,702000,682000
11170,2007.75,70,3,,3.5,,5331,25,702000,682000
11170,2008,70,3,,3,,4626,25,702000,682000
11170,2008.25,70,3,,3,,4705,25,702000,682000
11170,2008.5,70,3,,3,,5700,25,702000,682000
11170,2008.75,70,3,0,2.5,,3024,25,702000,682000
11211,2005,70,3,,,,,13,702000,682000
11211,2005.25,70,3,,,,,13,702000,682000
11211,2005.5,70,3,,,,,13,702000,682000
11211,2005.75,70,3,,,,,13,702000,682000
11211,2006,70,3,,2,,16410,13,702000,682000
11211,2006.25,70,3,,2,,16410,13,702000,682000
11211,2006.5,70,3,,2,,16410,13,702000,682000
11211,2006.75,70,3,,2,,16410,13,702000,682000
11211,2007,70,3,45000,2,308,16410,13,702000,682000
11211,2007.25,70,3,45000,2,304,16410,13,702000,682000
11211,2007.5,70,3,45000,2,300,20050,13,702000,682000
11211,2007.75,70,3,45000,2,308,14667,13,702000,682000
11211,2008,70,3,20782,1.5,60,13178,13,702000,682000
11211,2008.25,70,3,17718,1,62,9375,13,702000,682000
11211,2008.5,70,3,15322,1,64,12468,13,702000,682000
11211,2008.75,70,3,16568,1,63,12468,13,702000,682000
11221,2005,70,3,,,,,13,702000,682000
11221,2005.25,70,3,,,,,13,702000,682000
11221,2005.5,70,3,,,,,13,702000,682000
11221,2005.75,70,3,,,,,13,702000,682000
11221,2006,70,3,,2,,6645,13,702000,682000
11221,2006.25,70,3,,2,,11609,13,702000,682000
11221,2006.5,70,3,,2.5,,6645,13,702000,682000
11221,2006.75,70,3,,3,,6645,13,702000,682000
11221,2007,70,3,,3,,12952,13,702000,682000
11221,2007.25,70,3,,3,,12952,13,702000,682000
11221,2007.5,70,3,,3,,6645,13,702000,682000
11221,2007.75,70,3,,3,,6645,13,702000,682000
11221,2008,70,3,161969,3,298,6645,13,702000,682000
11221,2008.25,70,3,212531,3,309,6645,13,702000,682000
11221,2008.5,70,3,178971,3,319,6645,13,702000,682000
11221,2008.75,70,3,161969,3,310,6645,13,702000,682000
11269,2005,70,3,,,,,19,702000,682000
11269,2005.25,70,3,,,,,19,702000,682000
11269,2005.5,70,3,,,,,19,702000,682000
11269,2005.75,70,3,,,,,19,702000,682000
11269,2006,70,3,,1.5,,1026,19,702000,682000
11269,2006.25,70,3,,2,,1557,19,702000,682000
11269,2006.5,70,3,,2,,1557,19,702000,682000
11269,2006.75,70,3,,2,,1557,19,702000,682000
11269,2007,70,3,,2,,920,19,702000,682000
11269,2007.25,70,3,,2,,920,19,702000,682000
11269,2007.5,70,3,,2,,1496,19,702000,682000
11269,2007.75,70,3,,2,,1502,19,702000,682000
11269,2008,70,3,156816,2,232,1493,19,702000,682000
11269,2008.25,70,3,175130,2,232,1557,19,702000,682000
11269,2008.5,70,3,159781,2,256,1557,19,702000,682000
11269,2008.75,70,3,145680,2,246,1557,19,702000,682000
11354,2005,70,3,,,,,13,702000,682000
11354,2005.25,70,3,,,,,13,702000,682000
11354,2005.5,70,3,,,,,13,702000,682000
11354,2005.75,70,3,,,,,13,702000,682000
11354,2006,70,3,,1.5,,18452,13,702000,682000
11354,2006.25,70,3,,2.5,,35484,13,702000,682000
11354,2006.5,70,3,,3,,25586,13,702000,682000
11354,2006.75,70,3,,2.5,,23326,13,702000,682000
11354,2007,70,3,64500,2,831,15898,13,702000,682000
11354,2007.25,70,3,64500,2,831,15898,13,702000,682000
11354,2007.5,70,3,64500,2,504,15693,13,702000,682000
11354,2007.75,70,3,64500,2,753,15558,13,702000,682000
11354,2008,70,3,,2,,9567,13,702000,682000
11354,2008.25,70,3,,2,,9924,13,702000,682000
11354,2008.5,70,3,,2,,9978,13,702000,682000
11354,2008.75,70,3,0,2,,9957,13,702000,682000
11375,2005,70,3,941650,1,150,600,13,702000,682000
11375,2005.25,70,3,948004,1,210,500,13,702000,682000
11375,2005.5,70,3,1205302,1,60,291,13,702000,682000
11375,2005.75,70,3,1214329,1,60,291,13,702000,682000
11375,2006,70,3,1217723,1,60,300,13,702000,682000
11375,2006.25,70,3,1212081,1,60,300,13,702000,682000
11375,2006.5,70,3,1231543,1,60,300,13,702000,682000
11375,2006.75,70,3,1261213,1,60,300,13,702000,682000
11375,2007,70,3,1241195,1,60,300,13,702000,682000
11375,2007.25,70,3,1240884,1,60,300,13,702000,682000
11375,2007.5,70,3,1262711,1,60,300,13,702000,682000
11375,2007.75,70,3,1288069,0.5,60,300,13,702000,682000
11375,2008,70,3,1281817,0.5,60,300,13,702000,682000
11375,2008.25,70,3,1276196,1,60,300,13,702000,682000
11375,2008.5,70,3,1255335,1,60,300,13,702000,682000
11375,2008.75,70,3,1262570,1,60,300,13,702000,682000
11377,2005,70,3,217368,1,104,1500,21,701100,411000
11377,2005.25,70,3,194968,1,125,1590,21,701100,411000
11377,2005.5,70,3,109803,1,88,1489,21,702000,682000
11377,2005.75,70,3,387491,1,96,2400,21,702000,682000
11377,2006,70,3,184793,1,0,2369,21,701100,411000
11377,2006.25,70,3,283333,1,104,2400,21,701100,411000
11377,2006.5,70,3,201962,1,0,2400,21,702000,682000
11377,2006.75,70,3,146302,1,0,3000,21,702000,682000
11377,2007,70,3,,1,,3000,21,701100,411000
11377,2007.25,70,3,,1,,3000,21,701100,411000
11377,2007.5,70,3,,1,,3000,21,702000,682000
11377,2007.75,70,3,,1,,3000,21,702000,682000
11377,2008,70,3,,1,,3000,21,701100,411000
11377,2008.25,70,3,,1,,2996,21,701100,411000
11377,2008.5,70,3,,1,,3003,21,702000,682000
11377,2008.75,70,3,0,1,,3000,21,702000,682000
11387,2005,70,3,,,,,29,702000,682000
11387,2005.25,70,3,,,,,29,702000,682000
11387,2005.5,70,3,,,,,13,702000,682000
11387,2005.75,70,3,,,,,13,702000,682000
11387,2006,70,3,,4.5,,5512,29,702000,682000
11387,2006.25,70,3,,6.5,,15228,29,702000,682000
11387,2006.5,70,3,,4.5,,14416,13,702000,682000
11387,2006.75,70,3,,3,,14135,13,702000,682000
11387,2007,70,3,,3.5,,12425,29,702000,682000
11387,2007.25,70,3,,4,,12425,29,702000,682000
11387,2007.5,70,3,,4,,22350,13,702000,682000
11387,2007.75,70,3,,6,,45754,13,702000,682000
11387,2008,70,3,,7,2806,53300,29,702000,682000
11387,2008.25,70,3,187713,6.5,2434,28566,29,702000,682000
11387,2008.5,70,3,157920,6,2477,29580,13,702000,682000
11387,2008.75,70,3,126219,5.5,2250,27464,13,702000,682000
11392,2005,70,3,,,,,13,702000,682000
11392,2005.25,70,3,,,,,13,702000,682000
11392,2005.5,70,3,,,,,13,702000,682000
11392,2005.75,70,3,,,,,13,702000,682000
11392,2006,70,3,,3,,2475,13,702000,682000
11392,2006.25,70,3,,3,,2475,13,702000,682000
11392,2006.5,70,3,,3,,2700,13,702000,682000
11392,2006.75,70,3,,3.5,,2968,13,702000,682000
11392,2007,70,3,91931,4.5,960,3835,13,702000,682000
11392,2007.25,70,3,89736,5,248,3835,13,702000,682000
11392,2007.5,70,3,75775,4.5,248,5993,13,702000,682000
11392,2007.75,70,3,75775,8,3248,13905,13,702000,682000
11392,2008,70,3,75775,10.5,3168,21103,13,702000,682000
11392,2008.25,70,3,100861,9,3152,20738,13,702000,682000
11392,2008.5,70,3,113404,7,1240,11059,13,702000,682000
11392,2008.75,70,3,113404,7.5,1260,12019,13,702000,682000
11393,2005,70,3,,,,,81,702000,682000
11393,2005.25,70,3,,,,,81,702000,682000
11393,2005.5,70,3,,,,,81,702000,682000
11393,2005.75,70,3,,,,,81,702000,682000
11393,2006,70,3,,7,,7705,81,702000,682000
11393,2006.25,70,3,,7,,25199,81,702000,682000
11393,2006.5,70,3,,8,,34592,81,702000,682000
11393,2006.75,70,3,,9.5,,43579,81,702000,682000
11393,2007,70,3,546370,9.5,4034,50737,81,702000,682000
11393,2007.25,70,3,532294,10,3412,50737,81,702000,682000
11393,2007.5,70,3,675718,12.5,5704,78468,81,702000,682000
11393,2007.75,70,3,728148,13,7020,80433,81,702000,682000
11393,2008,70,3,909405,14.5,6400,112317,81,702000,682000
11393,2008.25,70,3,889467,15.5,6400,138232,81,702000,682000
11393,2008.5,70,3,844036,15.5,7665,136287,81,702000,682000
11393,2008.75,70,3,828555,15.5,8016,135423,81,702000,682000
11403,2005,70,3,,,,,13,713400,773900
11403,2005.25,70,3,,,,,13,702000,682000
11403,2005.5,70,3,,,,,13,702000,682000
11403,2005.75,70,3,,,,,13,702000,682000
11403,2006,70,3,66947,3,890,9324,13,713400,773900
11403,2006.25,70,3,62862,3,891,19205,13,702000,682000
11403,2006.5,70,3,59809,3.5,831,11893,13,702000,682000
11403,2006.75,70,3,76092,4,976,6026,13,702000,682000
11403,2007,70,3,,4,,5229,13,713400,773900
11403,2007.25,70,3,,4,,5229,13,702000,682000
11403,2007.5,70,3,,4,,11395,13,702000,682000
11403,2007.75,70,3,,3,,16227,13,702000,682000
11403,2008,70,3,,2.5,,10977,13,713400,773900
11403,2008.25,70,3,,3,,7022,13,702000,682000
11403,2008.5,70,3,,3,,6986,13,702000,682000
11403,2008.75,70,3,0,2.5,,11984,13,702000,682000
11404,2005,70,3,,,,,,,
11404,2005.25,70,3,,,,,13,701100,411000
11404,2005.5,70,3,,,,,13,701100,411000
11404,2005.75,70,3,,,,,13,701100,411000
11404,2006,70,3,103196,2.5,890,105941,,,
11404,2006.25,70,3,9000,2,672,107391,13,701100,411000
11404,2006.5,70,3,164876,2.5,1075,114717,13,701100,411000
11404,2006.75,70,3,23034,3,1190,182550,13,701100,411000
11404,2007,70,3,,3.5,,146325,,,
11404,2007.25,70,3,,4,,146325,13,701100,411000
11404,2007.5,70,3,,4,,146892,13,701100,411000
11404,2007.75,70,3,,3.5,,179461,13,701100,411000
11404,2008,70,3,,3.5,,165797,,,
11404,2008.25,70,3,,5,,216865,13,701100,411000
11404,2008.5,70,3,,6,,217891,13,701100,411000
11404,2008.75,70,3,0,6,,212071,13,701100,411000
11408,2005,70,3,,,,,,,
11408,2005.25,70,3,,,,,21,701100,411000
11408,2005.5,70,3,,,,,21,701100,411000
11408,2005.75,70,3,,,,,21,701100,411000
11408,2006,70,3,42575,4,1649,21656,,,
11408,2006.25,70,3,67901,4.5,1876,29078,21,701100,411000
11408,2006.5,70,3,67204,5,2454,46449,21,701100,411000
11408,2006.75,70,3,50121,5,2381,46890,21,701100,411000
11408,2007,70,3,,5,,71479,,,
11408,2007.25,70,3,,5,,71479,21,701100,411000
11408,2007.5,70,3,,17,,120878,21,701100,411000
11408,2007.75,70,3,,8.5,,75639,21,701100,411000
11408,2008,70,3,65139,5,5,74705,,,
11408,2008.25,70,3,71579,5,2023,59067,21,701100,411000
11408,2008.5,70,3,52807,5,2428,58084,21,701100,411000
11408,2008.75,70,3,46011,5,2365,51684,21,701100,411000
11413,2005,70,3,,,,,13,702000,682000
11413,2005.25,70,3,,,,,13,702000,682000
11413,2005.5,70,3,,,,,13,702000,682000
11413,2005.75,70,3,,,,,13,702000,682000
11413,2006,70,3,256530,1,124,2370,13,702000,682000
11413,2006.25,70,3,256530,1,120,2370,13,702000,682000
11413,2006.5,70,3,256530,1,126,2370,13,702000,682000
11413,2006.75,70,3,274588,1,108,2334,13,702000,682000
11413,2007,70,3,283617,1,124,2381,13,702000,682000
11413,2007.25,70,3,304605,1,98,2381,13,702000,682000
11413,2007.5,70,3,294111,1,94,2405,13,702000,682000
11413,2007.75,70,3,275385,1,126,2370,13,702000,682000
11413,2008,70,3,277354,1,106,2335,13,702000,682000
11413,2008.25,70,3,277354,1,116,2382,13,702000,682000
11413,2008.5,70,3,277354,1,127,2385,13,702000,682000
11413,2008.75,70,3,297354,1,107,2037,13,702000,682000
11419,2005,70,3,424289,4,1700,9450,13,702000,682000
11419,2005.25,70,3,380482,4,1525,9479,13,702000,682000
11419,2005.5,70,3,380638,4,1440,9695,13,702000,682000
11419,2005.75,70,3,408788,4,1712,9343,13,702000,682000
11419,2006,70,3,422335,4,1586,9727,13,702000,682000
11419,2006.25,70,3,373750,4,1340,9419,13,702000,682000
11419,2006.5,70,3,368792,4,1023,7407,13,702000,682000
11419,2006.75,70,3,370363,4.5,1687,19178,13,702000,682000
11419,2007,70,3,417234,5,1731,25151,13,702000,682000
11419,2007.25,70,3,548328,5,1472,25151,13,702000,682000
11419,2007.5,70,3,559763,5,1592,14379,13,702000,682000
11419,2007.75,70,3,607336,6.5,2024,25046,13,702000,682000
11419,2008,70,3,669793,7.5,1675,26898,13,702000,682000
11419,2008.25,70,3,669785,7.5,1574,26440,13,702000,682000
11419,2008.5,70,3,648197,8.5,1574,31537,13,702000,682000
11419,2008.75,70,3,708139,8.5,2260,43692,13,702000,682000
11429,2005,70,3,,,,,13,702000,682000
11429,2005.25,70,3,,,,,13,702000,682000
11429,2005.5,70,3,,,,,13,702000,682000
11429,2005.75,70,3,,,,,13,702000,682000
11429,2006,70,3,873785,1,60,300,13,702000,682000
11429,2006.25,70,3,655297,1,60,300,13,702000,682000
11429,2006.5,70,3,791678,1,60,300,13,702000,682000
11429,2006.75,70,3,828218,1,60,300,13,702000,682000
11429,2007,70,3,848686,1,60,300,13,702000,682000
11429,2007.25,70,3,838607,1,60,300,13,702000,682000
11429,2007.5,70,3,874267,1,60,300,13,702000,682000
11429,2007.75,70,3,870798,0.5,60,300,13,702000,682000
11429,2008,70,3,958573,0.5,60,300,13,702000,682000
11429,2008.25,70,3,958573,1,60,300,13,702000,682000
11429,2008.5,70,3,966974,1,60,300,13,702000,682000
11429,2008.75,70,3,1105607,1,60,300,13,702000,682000
11445,2005,70,3,54485,6,2916,14022,13,702000,682000
11445,2005.25,70,3,66890,6,2475,14999,13,702000,682000
11445,2005.5,70,3,68885,6,2555,12450,13,702000,682000
11445,2005.75,70,3,60872,6,2851,12231,13,702000,682000
11445,2006,70,3,,5.5,,12283,13,702000,682000
11445,2006.25,70,3,,6,,12375,13,702000,682000
11445,2006.5,70,3,,6,,13500,13,702000,682000
11445,2006.75,70,3,,6,,13500,13,702000,682000
11445,2007,70,3,,6,,15120,13,702000,682000
11445,2007.25,70,3,,6,,15120,13,702000,682000
11445,2007.5,70,3,,6,,17487,13,702000,682000
